FieldsBase Pipeline Search - Data Download,,,,,,,,,,,,,,,,,,,
Generated by FieldsBase on 30-Oct-2014 15:14 for Dirk Rook,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Filters:,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Start region,End region,Start country,End country,Start block,End block,Start field,End field,Start water depth (m),End water depth (m),Project,Operator,Status,Type,Function,Product,Diameter (inch),Length (km),Installation year,Remark
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Ceiba,Ceiba,696,696,Ceiba Phase 1,Hess,Installed,Flowline,Production,,8,60,2000,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Ceiba,Ceiba,696,696,Ceiba Phase 1,Hess,Installed,Flowline,Production,Oil,8,2,2002,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,,Ceiba,,696,,Ceiba Phase 2,Hess,Installed,Umbilical,,,,1,2003,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Ceiba,Ceiba,850,696,Ceiba Phase 2,Hess,Installed,Flowline,,,6,1,2003,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Ceiba,Ceiba,850,696,Ceiba Phase 2,Hess,Installed,Flowline,,,6,1,2004,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,,Ceiba,,696,,Ceiba Phase 2,Hess,Installed,Umbilical,,,,1,2004,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Ceiba,Ceiba,850,696,Ceiba Phase 2,Hess,Installed,Flowline,,,6,1,2005,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Ceiba,Ceiba,850,696,Ceiba Phase 2,Hess,Installed,Flowline,,,6,1,2006,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,,Ceiba,,696,,Ceiba Phase 2,Hess,Installed,Umbilical,,,,1,2006,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,,Ceiba,,850,,Ceiba Phase 3,Hess,Installed,Umbilical,,,0,1,2013,
West Africa,,Equatorial Guinea,,,,,,0,,Ceiba Phase 3,Hess,Installed,Flowline,,,6,1,2013,
West Africa,,Equatorial Guinea,,G,,Ceiba,,850,,Ceiba Phase 3,Hess,Installed,Flowline,,,6,1,2013,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,Alba,Alba,Deep Luba,Deep Luba,74,74,Deep Luba,Marathon,Possible,Umbilical,Production,Gas,0,15,2016,06/04:81 Metres Of Net Gas/Condensate Pay.02/06:On Stream 3-6 Years
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,Alba,Alba,Deep Luba,Alba,74,74,Deep Luba,Marathon,Possible,Flowline,Production,,10,15,2016,06/04:81 Metres Of Net Gas/Condensate Pay.02/06:On Stream 3-6 Years
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,I,I,Diega,Aseng,660,945,Diega,Noble Energy,Planned,Flowline,Production,Oil/Gas,6,9,2015,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,I,I,Aseng,Diega,951,660,Diega,Noble Energy,Planned,Umbilical,Production,,2,9,2015,
West Africa,,Equatorial Guinea,,,,,,660,660,Diega Extended Well Test,Noble Energy,Installed,Flowline,Production,,6,1,2013,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B-12,Zafiro,EG LNG Train 2,183,600,EG LNG Train 2,ExxonMobil,Planned,Umbilical,,,2,27,2015,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,EG LNG Train 2,Zafiro,200,183,EG LNG Train 2,ExxonMobil,Planned,Exportline,Production,Gas,8,13,2015,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,EG LNG Train 2,183,685,EG LNG Train 2,ExxonMobil,Planned,Umbilical,,,2,16,2015,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,EG LNG Train 2,Zafiro,685,183,EG LNG Train 2,ExxonMobil,Planned,Exportline,Production,Gas,8,16,2015,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B-12,B,EG LNG Train 2,Zafiro,600,183,EG LNG Train 2,ExxonMobil,Planned,Exportline,Production,Gas,6,27,2015,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,Alba,Alba,Gardenia,Gardenia,106,106,Gardenia,Marathon,Possible,Umbilical,Production,Gas,0,12,2015,12/04: Poss. Subsea Tie-Back To Alba Field Infrastructure + Future
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,Alba,Alba,Gardenia,Alba,106,106,Gardenia,Marathon,Possible,Flowline,Production,Oil,10,12,2015,12/04: Poss. Subsea Tie-Back To Alba Field Infrastructure + Future
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Okume Complex,Okume Complex,550,550,Okume Complex,Hess,Installed,Umbilical,Production,Oil,0,20,2006,08/04: Integrated Development Plan Approved For Okume Oveng Elon
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Okume Complex,Okume Complex,550,550,Okume Complex,Hess,Installed,Exportline,Production,Oil,20,24,2006,08/04: Integrated Development Plan Approved For Okume Oveng Elon
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Okume Complex,Okume Complex,550,550,Okume Complex,Hess,Installed,Exportline,Injection,,12,116,2006,08/04: Integrated Development Plan Approved For Okume Oveng Elon
West Africa,,Equatorial Guinea,,,,,,503,46,Okume Complex,Hess,Installed,Exportline,Production,Oil,12,116,2006,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,G,G,Okume Complex,Ceiba,70,88,Okume Complex,Hess,Installed,Exportline,Production,Oil,20,24,2006,
West Africa,West Africa,Equatorial Guinea,Nigeria,G,OPL 90,Ceiba,Okwori,137,137,Okwori Phase II,Addax,Installed,Umbilical,,,,2,2007,
West Africa,West Africa,Equatorial Guinea,Nigeria,G,OPL 90,Ceiba,Okwori,137,137,Okwori Phase II,Addax,Installed,Umbilical,,,,2,2007,
West Africa,West Africa,Equatorial Guinea,Nigeria,G,OPL 90,Ceiba,Okwori,137,134,Okwori Phase V,Addax,Installed,Umbilical,,,0,5,2012,
West Africa,,Equatorial Guinea,,,,,,,,Topacio,ExxonMobil,Installed,Exportline,Production,Oil,12,,1997,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,P,P,Venus (ex-Green Sand P-2),Venus (ex-Green Sand P-2),300,300,Venus (ex-Green Sand),Devon Energy,Planned,Umbilical,,,2,1,2017,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,P,P,Venus (ex-Green Sand P-2),Venus (ex-Green Sand P-2),300,300,Venus (ex-Green Sand),Devon Energy,Planned,Flowline,Production,Water,6,1,2017,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,P,P,Venus (ex-Green Sand P-2),Venus (ex-Green Sand P-2),300,300,Venus (ex-Green Sand),Devon Energy,Planned,Flowline,Production,Oil,6,1,2017,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,P,P,Venus (ex-Green Sand P-2),Venus (ex-Green Sand P-2),300,300,Venus (ex-Green Sand),Devon Energy,Planned,Flowline,Production,Oil,6,1,2017,
West Africa,,Equatorial Guinea,,,,,,,,Zafiro gas lift line replacement,ExxonMobil,Installed,Flowline,,,,,2012,
West Africa,,Equatorial Guinea,,,,,,,,Zafiro gas lift line replacement,ExxonMobil,Installed,Flowline,,,,,2012,
West Africa,,Equatorial Guinea,,,,,,,,Zafiro gas lift line replacement,ExxonMobil,Installed,Flowline,,,,,2012,
West Africa,,Equatorial Guinea,,,,,,,,Zafiro gas lift line replacement,ExxonMobil,Installed,Flowline,,,,,2012,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,317,317,Zafiro Phase I,ExxonMobil,Installed,Umbilical,,,2,1,1995,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase I,ExxonMobil,Installed,Flowline,Production,Oil,6,,1996,CSO Alliance performing tie-ins; Flexservice 1 laying flowlines. Total length of flowlines laid = 21.75 miles.
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase II,ExxonMobil,Installed,Flowline,Production,,8,24,1997,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,183,183,Zafiro Phase II,ExxonMobil,Installed,Flowline,Production,,6,8,1997,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,381,183,Zafiro Phase II,ExxonMobil,Installed,Flowline,Production,Oil,,43,1997,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,300,549,Zafiro Phase II B,ExxonMobil,Installed,Flowline,Production,Gas,6,2,1999,
West Africa,,Equatorial Guinea,,B,,Zafiro,,170,135,Zafiro Phase II B,ExxonMobil,Installed,Exportline,Production,Oil,40,3,1999,
West Africa,,Equatorial Guinea,,B,,Zafiro,,168,135,Zafiro Phase II B,ExxonMobil,Installed,Flowline,Production,Oil,10,2,1999,
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Production,Oil,8,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Production,Oil,8,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Production,Oil,8,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Production,Oil,8,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Production,Oil,8,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Injection,Gas,6,8,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Injection,Water,12,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Production,Oil,8,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Flowline,Injection,Water,6,4,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,West Africa,Equatorial Guinea,Equatorial Guinea,B,B,Zafiro,Zafiro,800,853,Zafiro Southern Expansion,ExxonMobil,Installed,Exportline,Production,Oil,14,11,2003,"First production scheduled for September 2003. Pipes will be fabricated at the Group's plant in Le Trait, France & Evanton spoolbase in Scotland. CSO Apache will install flex pipe & CSO Constructor will install the rigid pipe."
West Africa,,Gabon,,,,Anguille,,26,26,Anguille,Total,Installed,Flowline,Injection,Gas,,,1995,Thermodyn has $15 millioncontract to supply pipeline.
West Africa,,Gabon,,,,Anguille,,30,0,Anguille Northeast,Total,Installed,Flowline,Production,Water,8,3,1979,
West Africa,West Africa,Gabon,Gabon,,,Anguille,Anguille,26,26,Anguille Redevelopment I,Total,Installed,Exportline,Production,,12,2,2009,
West Africa,West Africa,Gabon,Gabon,,,Anguille,Torpille,30,40,Anguille Redevelopment II,Total,Installed,Exportline,Production,Gas,18,32,2012,
West Africa,West Africa,Gabon,Gabon,,,Anguille,Anguille,30,30,Anguille Southeast,Total,Installed,Flowline,Production,Oil,6,6,1980,
West Africa,West Africa,Gabon,Angola,Etame Marin,4/23,Avouma/South Tchibala,Kiame,90,76,Avouma/South Tchibala,Vaalco,Installed,Exportline,Production,Oil,8,19,2006,
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Avouma/South Tchibala,Avouma/South Tchibala,90,90,Avouma/South Tchibala,Vaalco,Installed,Flowline,Production,Oil,8,6,2006,
West Africa,West Africa,Gabon,Gabon,,,Baliste,Grondin,30,62,Baliste,Total,Installed,Flowline,Production,Oil,8,13,1980,
West Africa,,Gabon,,,,Barbier,,55,0,Barbier,Total,Installed,Exportline,Production,Gas,4,40,1995,
West Africa,West Africa,Gabon,Gabon,,,Baudroie,Anguille,38,64,Baudroie,Total,Installed,Flowline,Production,Oil,6,5,1991,
West Africa,West Africa,Gabon,Gabon,,,Baudroie,Anguille,38,64,Baudroie,Total,Installed,Flowline,Production,Oil,10,11,1991,
West Africa,,Gabon,,Kowe Marin,,East Orovinyare,,20,20,East Orovinyare,Perenco,Possible,Exportline,Production,,12,10,2016,Field located 6 miles offshore
West Africa,West Africa,Gabon,Angola,Etame Marin,4/23,Ebouri,Kiame,91,,Ebouri,Vaalco,Installed,Exportline,Production,Oil,12,15,2008,
West Africa,West Africa,Gabon,Angola,Etame Marin,4/23,Ebouri,Kiame,91,,Ebouri,Vaalco,Installed,Flowline,Production,Oil,8,10,2008,
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Ebouri,Ebouri,90,91,Ebouri CCSP,Vaalco,Planned,Flowline,Injection,Other,8,2,2017,
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Etame,Etame,76,76,Etame,Vaalco,Installed,Flowline,Production,Oil,6,3,2002,Letter of intent has been issued. Start-up September 2002.
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Etame,Etame,76,76,Etame,Vaalco,Installed,Flowline,Production,Oil,6,3,2002,Letter of intent has been issued. Start-up September 2002.
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Etame,Etame,76,76,Etame,Vaalco,Installed,Flowline,Production,Oil,6,3,2002,Letter of intent has been issued. Start-up September 2002.
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Etame,Etame,76,76,Etame,Vaalco,Installed,Flowline,Production,Oil,6,3,2002,Letter of intent has been issued. Start-up September 2002.
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Etame,Etame,76,76,Etame,Vaalco,Installed,Flowline,Production,Oil,6,3,2002,Letter of intent has been issued. Start-up September 2002.
West Africa,West Africa,Gabon,Gabon,Etame Marin,Etame Marin,Etame,Etame,76,76,Etame,Vaalco,Installed,Flowline,Production,Oil,6,3,2002,Letter of intent has been issued. Start-up September 2002.
West Africa,,Gabon,,,,,,,,Etame new platform,Vaalco,Construction,Flowline,,,8,5,2014,
West Africa,,Gabon,,,,,,,,Etame new platform,Vaalco,Construction,Flowline,,,2,5,2014,
West Africa,,Gabon,,,,,,,,Etame new platform,Vaalco,Construction,Flowline,,,8,5,2014,
West Africa,West Africa,Gabon,Angola,Etame Marin,4/23,Etame,Kiame,75,75,Etame Well N5 (ET-7H),Vaalco,Installed,Flowline,Production,Oil,6,2,2010,
West Africa,West Africa,Gabon,Angola,Etame Marin,4/23,Etame,Kiame,75,75,Etame Well N5 (ET-7H),Vaalco,Installed,Umbilical,Injection,Gas,6,2,2010,
West Africa,West Africa,Gabon,Gabon,Gombe,Gombe,Gombe Beta,Gombe Beta,10,15,Gombe Beta,BP,Installed,Exportline,Production,Oil,6,,1991,
West Africa,West Africa,Gabon,Gabon,,,Konzi,Konzi,20,19,Konzi,Total,Installed,Flowline,Production,,10,2,1986,
West Africa,West Africa,Gabon,Gabon,,,Konzi,Konzi,20,19,Konzi,Total,Installed,Flowline,Production,,4,2,1986,
West Africa,,Gabon,,Limande,,Limande,,34,22,Limande,Eni,Installed,Exportline,Production,,12,14,1998,
West Africa,West Africa,Gabon,Gabon,,,Lucina,Lucina,0,36,Lucina FSO,Perenco,Installed,Flowline,,Oil,6,1,2013,
West Africa,West Africa,Gabon,Gabon,,,M'Bya,M'Bya,23,22,M'Bya,Total,Installed,Flowline,Production,Oil,8,2,1981,
West Africa,West Africa,Gabon,Gabon,,,M'Bya,M'Bya,22,25,M'Bya,Total,Installed,Exportline,Production,Oil,24,2,1983,
West Africa,West Africa,Gabon,Gabon,,,M'Bya,M'Bya,25,23,M'Bya,Total,Installed,Flowline,Production,Oil,8,2,1983,
West Africa,,Gabon,,,,,,,,M'Bya,Perenco,Installed,Exportline,Production,Gas,8,108,2007,Contract worth around USD$50M.
West Africa,West Africa,Gabon,Gabon,,,Obando,Obando,49,49,Obando,Chevron,Installed,Flowline,Production,,8,4,1987,Formerly operated by Tenneco
West Africa,West Africa,Gabon,Gabon,,,Obando,Pelican,49,34,Obando,Chevron,Installed,Exportline,Production,,6,18,1987,Formerly operated by Tenneco
West Africa,West Africa,Gabon,Gabon,,,Oguendjo,Oguendjo,28,28,Oguendjo,BP,Installed,Flowline,Production,Oil,8,2,1983,
West Africa,West Africa,Gabon,Gabon,,,Oguendjo,Oguendjo,23,28,Oguendjo,BP,Installed,Flowline,Production,Oil,8,8,1983,
West Africa,West Africa,Gabon,Gabon,Olowi,,Olowi,Olowi,30,,Olowi,CNR International,Installed,Flowline,Production,Oil,10,4,2009,Saipem awarded EPIC contract for Olowi field. Bulkof work to take place 2Q 2009
West Africa,West Africa,Gabon,Gabon,,,Olowi,Olowi,30,30,Olowi,CNR International,Installed,Flowline,Production,Gas,4,16,2009,4x4 km gas lift lines
West Africa,West Africa,Gabon,Gabon,Olowi,Olowi,Olowi,Olowi,30,,Olowi,CNR International,Installed,Flowline,Production,Oil,10,4,2009,Saipem awarded EPIC contract for Olowi field. Bulkof work to take place 2Q 2009
West Africa,West Africa,Gabon,Gabon,Olowi,,Olowi,Olowi,30,30,Olowi,Pioneer,Installed,Flowline,Production,Oil,10,4,2009,Saipem awarded EPIC cont for Olowi field.Bulk of work to take place 2q2009
West Africa,West Africa,Gabon,Gabon,Olowi,,Olowi,Olowi,30,30,Olowi,Pioneer,Installed,Flowline,Production,Oil,6,8,2009,"2x 6"" flowlines"
