FieldsBase Discovery Search - Data Download,,,,,,,,,,,
Generated by FieldsBase on 30-Oct-2014 13:48 for Dirk Rook,,,,,,,,,,,
,,,,,,,,,,,
Filters:,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Region,Country,Block,Field,Well name,Operator,Type,Discovery year,Announced date,Well water depth (m),Zones,Remark
South America,Brazil,S-M-270 / BM-S-58,Salvador,1-OGX-30-RJS (Salvador),OGX Petroleo,Gas,2011,12 May 2011,150,1,
South America,Brazil,C-M-592 / BM-C-41,Santa Helena,1-OGX-15-RJS (Santa Helena),OGX Petroleo,Oil,2010,20 Jul 2010,130,1,oil column of about 96 metres with approximately 32 metres of net pay
South America,Brazil,ES-M-527 / BM-ES-22A,Sao Bernardo,1-BRSA-1143D-ESS,Petrobras,Oil,2013,30 Jan 2013,"2,015",1,
South America,Brazil,BM-S-9,Sapinhoa (ex-Guara),1-BRSA-594-SPS (Guara),Petrobras,"Oil, Gas",2008,12 Jun 2008,"2,141",1,"TVD 16,404'"
South America,Brazil,Transfer of Rights,Sepia (Nordeste de Tupi),Tupi Nordeste (1-BRSA-976-RJS/1-RJS-691),Petrobras,Oil,2012,9 Mar 2012,"2,131",1,Drilled by semi Alpha Star. 36 degree API. 290-metre thick oil column in pre-salt reservoirs.
South America,Brazil,ES-M-588 / BM-ES-24,Serpa,1-BRSA-535A-ESS,Petrobras,Gas,2008,28 Feb 2008,"1,668",1,
South America,Brazil,Transfer of Rights,Sul de Lula (Sul de Tupi),4-BRSA-1047-RJS/4-RJS-698,Petrobras,Oil,2013,9 Jan 2013,"2,188",1,
South America,Brazil,Transfer of Rights,Sul de Sapinhoa (Sul de Guara),Guara Sul (1-BRSA-1045-SPS/1-SPS-096-SPS),Petrobras,Oil,2012,5 Jun 2012,"2,202",1,
South America,Brazil,C-M-592 / BM-C-41,Tambora,1-OGX-52-RJS,OGX Petroleo,Oil,2011,25 Jul 2011,128,1,
South America,Brazil,BES-100,Tambuata (Espirito Santo),Tambuata (4-GLF-31-ESS),Petrobras,"Oil, Gas",2012,2 Jan 2012,"1,520",1,
South America,Brazil,C-M-401 / BM-C-36,Tartaruga,1-BRSA-713-RJS (1-RJS-661) Aruana,Petrobras,Oil,2009,7 Apr 2009,977,2,"presser out Aug 21, 2009
TVD: 10,935"
South America,Brazil,BM-ES-5,Tot,1-BRSA-650D-ESS (1-ESS-185D) Tot,Petrobras,Gas,2008,3 Dec 2008,61,1,"TVD: 14,832 feet"
South America,Brazil,,Tracaja,6-BRSA-817-RJS/6-MLL-70 (Tracaja),Petrobras,Oil,2010,24 Feb 2011,"1,393",1,"discovered Sept 2010, reported to ANP Jul 29, 2010"
South America,Brazil,C-M-592 / BM-C-41,Tubarao Azul (ex-Waimea),1-OGX-3-RJS (Waimea),OGX Petroleo,Oil,2009,28 Dec 2009,130,1,
South America,Brazil,C-M-466 / BM-C-39,Tubarao Martelo (ex-Waikiki),1-OGX-25/6-OGX-27P-RJS (Waikiki),OGX Petroleo,Gas,2010,10 Dec 2010,105,2,
South America,Brazil,C-M-592 / BM-C-41,Tubarao Tigre/ Gato/ Areia,1-OGX-28D-RJS (Illimani),OGX Petroleo,Oil,2011,24 Jan 2011,126,1,
South America,Brazil,C-M-592 / BM-C-41,Tubarao Tigre/ Gato/ Areia,1-OGX-6-RJS (Etna),OGX Petroleo,Oil,2010,12 Mar 2010,137,1,"total depth 3,600 metres"
South America,Brazil,C-M-592 / BM-C-41,Tubarao Tigre/ Gato/ Areia,1-OGX-2A-RJS (Pipeline),OGX Petroleo,Oil,2009,13 Nov 2009,132,1,"TVD: 11,237 feet"
South America,Brazil,C-M-592 / BM-C-41,Tubarao Tigre/ Gato/ Areia,1-OGX-8-RJS (Fuji),OGX Petroleo,Oil,2010,31 Mar 2010,125,1,"total depth 3,700 metres"
South America,Brazil,Voador,Tucura,Tucura (4-VD-18-RJS/4-BRSA-994-RJS),Petrobras,Oil,2011,26 Nov 2011,523,1,
South America,Brazil,C-M-560 / BM-C-37,Tulum,1-OGX-104-RJS,OGX Petroleo,Oil,2013,30 Jan 2013,123,1,
South America,Brazil,C-M-592 / BM-C-41,Tupungato,1-OGX-20-RJS (Tupungato),OGX Petroleo,Oil,2010,5 Oct 2010,130,1,oil column of about 262 feet (80 meters) with nearly 164 feet (50 meters) of net pay
South America,Brazil,BS-500,Urugua/Tambau,1-RJS-587,Petrobras,Gas,2006,10 Jan 2006,"1,000",1,More technical evaluations toconclude recoverable reserves
South America,Brazil,BS-500,Urugua/Tambau,1-RJS-621,Petrobras,Oil,2006,10 Jan 2006,"1,000",1,More technical evaluations toconclude recoverable reserves
South America,Brazil,BS-500,Urugua/Tambau,1-RJS-625,Petrobras,Gas,2006,10 Jan 2006,"1,400",1,Will receive more evaluationsto conclude recoverable reser
South America,Brazil,S-M-789 / BM-S-48,Vampira,Vampira (1-REPF-4-SPS),Repsol,"Oil, Gas",2009,31 Jul 2009,140,1,
South America,Brazil,C-M-621 / BM-C-43,Vesuvio,1-OGX-1-RJS (Vesuvio),OGX Petroleo,"Oil, Gas",2009,7 Oct 2009,140,1,"TVD: 7,700 Feet"
South America,Brazil,C-M-591 / BM-C-38,Viedma,1-OGX-100-RJS,OGX Petroleo,Oil,2012,21 Dec 2012,139,1,
South America,Brazil,C-M-620 / BM-C-42,Villarrica,1-OGX-87-RJS,OGX Petroleo,Oil,2012,7 Aug 2012,138,1,
South America,Brazil,C-M-101 / BM-C-30,Wahoo,1-APL-1-ESS - Wahoo,Anadarko,Oil,2008,30 Sep 2008,"1,417",1,
South America,Brazil,C-M-101 / BM-C-30,Wahoo North,1-APL-2-ESS - Wahoo North,Anadarko,Oil,2009,23 Nov 2009,"1,520",1,
South America,Falkland Islands,14/10 (PL032),14/10-7,14/10-7,Rockhopper,Oil,2011,14 Sep 2011,330,1,
South America,Falkland Islands,14/15,Beverley,Beverley/Casper South (14/15-4),Rockhopper,"Oil, Gas",2011,13 Dec 2011,330,1,
South America,Falkland Islands,PL018,Darwin East,Darwin-1 (61/17-1),Borders & Southern Petroleum,"Gas, Condensate",2012,23 Apr 2012,"2,012",1,
South America,Falkland Islands,14/05,Johnson,Sebald-1,Shell,"Oil, Gas",1998,22 May 2009,464,3,Results finally released byRockhopper exploration
South America,Falkland Islands,14/19,Liz,14/19-1 (Liz),Desire,Gas,2010,2 Apr 2010,352,1,"Gas was water-wetDry gas found below 11,155' reservoir was tightOil also found but reservoir was tight"
South America,Falkland Islands,31/12-01,Scotia,31/12-01,Falkland Oil & Gas,,2012,27 Nov 2012,"1,752",2,P&A well until further seismic and evaluation of area
South America,Falkland Islands,14/10 (PL032),Sea Lion Ph 2/Casper/Casper South,14/10-2 (Sea Lion 1),Rockhopper,Oil,2010,1 Jun 2010,335,1,"vertical oil column at 712 ft, net pay of 174 ft in seven identified pay zones"
South America,Falkland Islands,14/10 (PL032),Sea Lion Ph 2/Casper/Casper South,14/10-6,Rockhopper,Oil,2011,9 Aug 2011,335,1,
South America,Falkland Islands,14/10 (PL032),Sea Lion Ph 2/Casper/Casper South,Casper (14/10-9),Rockhopper,"Oil, Gas",2011,9 Nov 2011,330,1,
South America,French Guiana,Guyane Maritime,Zaedyus,Zaedyus (GM-ES-1),Tullow Oil,Oil,2011,9 Sep 2011,"2,048",1,
South America,Peru,Z-1,Albacora,Blk Z1 - 8X2,Tenneco,"Oil, Gas, Condensate",1973,1 Jun 1973,83,3,"""Rediscovered"" by BPZ Energy 2008"
South America,Venezuela,4,Ballena,Ballena 1-X,Statoil,Gas,2007,8 Jul 2007,350,1,
South America,Venezuela,,Blanquilla,PMN-1X (Blanquilla),PDVSA,"Gas, Condensate",1980,15 Sep 1980,79,1,
South America,Venezuela,4,Cocuina-2X,Cocuina-2X,Statoil,Gas,2006,27 Oct 2006,205,1,Three intervals testedDry gas confirmed
South America,Venezuela,,EBC-2X,EBC-2X,Maraven,"Oil, Gas",1981,15 Dec 1981,,2,Further testing and drilling planned.
South America,Venezuela,,La Vela 12X,Miranda 12X,Corpoven,Oil,1980,15 Feb 1980,,1,Further drilling planned.
South America,Venezuela,,Los Testigos,Los Testigos #1,Lagoven,Gas,1980,15 Sep 1980,,1,
South America,Venezuela,,MTC-1X,MTC-1X,Maraven,Oil,1979,15 Sep 1979,,1,
South America,Venezuela,Cardon IV,Perla,Pearl-1X,Repsol,Gas,2009,11 Sep 2009,60,1,"TVD: 12,000 Feet"
South America,Venezuela,Gulf of Paria East,Posa,Posa 112-A-1,,Oil,1958,12 Apr 1958,,1,
South America,Venezuela,,Tortuga,MTC-2X (Tortuga),,"Oil, Gas",1980,1 Apr 1980,84,1,
South America,Venezuela,Urumaco-1,Urumaco-1,Urumaco-1,Gazprom,Gas,2009,4 Nov 2009,,1,
Southeast Asia,Brunei Darussalam,,Danau-Bubut,Bubut #2,Shell,Gas,2007,13 Nov 2007,15,1,May be tied to the Brunei LNG plant
Southeast Asia,Brunei Darussalam,,Enggang,Enggang #1,Shell,"Oil, Gas",1993,7 Jan 1993,12,2,Appraisal drilling is planned
Southeast Asia,Brunei Darussalam,3rd Offshore Acreage Area,Geronggong,Geronggong-1,Shell,Oil,2011,14 Mar 2011,"1,000",1,
Southeast Asia,Brunei Darussalam,,Iron Duke 14st,Iron Duke #14-st,Shell,"Gas, Condensate",1992,13 Mar 1992,37,2,
Southeast Asia,Brunei Darussalam,CA-1,Jagus East,Jagus East-1,Total,Oil,2012,28 Feb 2013,,1,Q2 2012
Southeast Asia,Brunei Darussalam,CA-1,Julong East,Julong East,Total,Oil,2012,18 Apr 2012,"1,000",1,Discovery made in Q1 2012
Southeast Asia,Brunei Darussalam,CA-2,Kelidang Northeast,Kelidang Northeast-1,Murphy,,2013,2 May 2013,"1,000",0,
Southeast Asia,Brunei Darussalam,B,Maharaja Lela Jamalulalam,"Block ""B"" MLJ-206 Maharaja - Lela",Total,"Gas, Condensate",2008,27 May 2008,62,1,"Drilled Deeper into reservoir, found a significant discovery"
Southeast Asia,Brunei Darussalam,B,Maharaja Lela Jamalulalam,Maharaja Lela 5 (ML-5),Total,"Gas, Condensate",2010,13 Oct 2010,65,2,High Pressure / High Temperature
Southeast Asia,Brunei Darussalam,B,Maharaja Lela Jamalulalam,ML-4,Total,"Gas, Condensate",2008,3 Nov 2008,62,1,"Nov/08: Found gas column of over 400 metres. Further appraisal needed to evaluate. 
Nov /08: Was originally drilled as a development well - Found deeper HT/HP formations."
Southeast Asia,Cambodia,,Kaoh Tang,Koah Tang #1,Premier,"Oil, Gas",1994,6 Oct 1994,75,2,Well suspended
Southeast Asia,Cambodia,A,Pimean Akas,Pimean Akas #1,ChevronTexaco,,2004,12 Jan 2005,,0,
Southeast Asia,Indonesia,Kofiau,Ajek,Ajek-1,Niko,"Oil, Gas",2013,31 Jan 2013,560,1,
Southeast Asia,Indonesia,West Natuna Sea Block B,Anambas,1x,Genting Oil,"Gas, Condensate",2006,25 Sep 2006,52,2,
Southeast Asia,Indonesia,Bontang,Angklung,Angklung-1,Salamander Energy,"Oil, Gas",2010,29 Nov 2010,290,2,
Southeast Asia,Indonesia,,Atti South,South Atti-1ST,Repsol YPF,Oil,2000,22 May 2000,24,1,Abandoned
Southeast Asia,Indonesia,Nunukan,Badik,Badik-1,Anadarko,"Oil, Gas",2010,2 Nov 2010,70,1,
Southeast Asia,Indonesia,,Bangkirai,Bangkirai Central-1,Unocal,Oil,2000,30 May 2000,6,1,Suspended
Southeast Asia,Indonesia,Bontang,Bedug,Bedug-1,Salamander Energy,Gas,2013,23 May 2013,460,1,Drilled by Ocean General
Southeast Asia,Indonesia,,Berukang,Berukang #1,Unocal,"Oil, Gas",1995,13 Feb 1995,82,2,Well suspended
Southeast Asia,Indonesia,Ketapang,Bukit Tua South,Bukit Tua South-1,Petronas Carigali,Oil,2012,31 Dec 2012,,1,
Southeast Asia,Indonesia,,Bunku 1A,Bunku #1A,Enterprise Oil Exploration,"Oil, Gas",1990,14 Aug 1990,61,2,Further drilling planned.
Southeast Asia,Indonesia,,Gajah Abu Abu,Gajah Abu Abu-1,Amoseas,"Oil, Gas",1992,23 Apr 1992,160,2,Development is planned
Southeast Asia,Indonesia,Tuna,Gajah Laut Utara,Gajah Laut Utara,Premier,"Oil, Gas",2011,27 Jun 2011,,1,
Southeast Asia,Indonesia,,GOS-IA 1,PSI GOS #1,Arco,"Oil, Gas",1992,20 Jul 1992,40,8,
Southeast Asia,Indonesia,,Hijau Besar,Hijau Besar #1,Unocal,Gas,1997,17 Sep 1997,475,2,Well suspended; deepwater well
Southeast Asia,Indonesia,,Hiu Aman,Hiu Aman 1,Unocal,"Oil, Gas",2005,3 Feb 2005,"1,829",2,
Southeast Asia,Indonesia,,Ibu Lembu,Ibu Lembu-1,Premier,Gas,2007,23 Mar 2007,84,1,Similar to discovery 7816
Southeast Asia,Indonesia,,Janaka,Janaka-1,Unocal,"Oil, Gas",1999,13 Jan 1999,"1,242",2,Drilling
Southeast Asia,Indonesia,Muara Bakau I,Jangkrik,Jangkrik-2,Eni,Gas,2010,5 Jul 2010,425,1,
Southeast Asia,Indonesia,Muara Bakau I,Jangkrik,Jangkrik-1,Eni,,2009,6 Apr 2009,400,0,
Southeast Asia,Indonesia,Muara Bakau I,Jangkrik,Jangkrik North East NFW,Eni,,2011,28 Jul 2011,460,0,
Southeast Asia,Indonesia,,Janu,Janu #1,Total,"Oil, Gas",1992,26 Mar 1992,47,2,Commerciality study underway
Southeast Asia,Indonesia,Sampang,Jeruk,Jeruk #3,Santos,Oil,2006,8 Jun 2006,38,2,"Several sidetracks due to string failure. Formation is very fracturedJuly 14, 2006 - Well downgraded from 1 billion barrels to a lot less maybe 20% of that.Water contact reported 8/03/06"
Southeast Asia,Indonesia,,Kaci,Kaci-1,Conoco,Gas,1998,15 Feb 1998,,1,Completed; no testing
Southeast Asia,Indonesia,,Kangean West,West Kangean #3ST,Arco,Gas,1993,7 Jan 1994,17,1,Arco will stimulate the well
Southeast Asia,Indonesia,,KE 7,Madura KE-7,Kodeco,Oil,1984,15 Dec 1984,52,1,Development planned.
Southeast Asia,Indonesia,,KE Satellites Phase 1 (PHE-12/PHE-24),Madura KE-12,Kodeco,Gas,1984,15 Dec 1984,52,1,
Southeast Asia,Indonesia,Salawati Kepala Burung (Island PSC),Koi,Koi-1,Pertamina,"Oil, Gas",2000,15 Aug 2000,32,1,
Southeast Asia,Indonesia,,KR,KR-1X,Marathon,Oil,1995,9 Sep 1995,91,1,"Well suspended, no tests"
Southeast Asia,Indonesia,,KRA South,KRA-2X,Marathon,Oil,1992,12 Feb 1992,88,2,
Southeast Asia,Indonesia,,Kubu,Kubu #1,Citraduta Samudra,Gas,1995,5 Jun 1995,125,1,Well suspended; Arco willfarmin for 54%
Southeast Asia,Indonesia,Tuna,Kuda Laut,Kuda Laut-1,Premier,"Oil, Gas",2014,28 Apr 2014,116,1,It found 183 feet of net oil-bearing reservoir and 327 feet of net gas-bearing reservoir.
Southeast Asia,Indonesia,South East Sumatra (SES),Laras,Laras-1,CNOOC,,2009,29 Dec 2009,91,0,Water Depth is EstimatedRig is a best guess
Southeast Asia,Indonesia,Natuna Sea Block A,Lembu-Peteng,Lembu-Petang #1,Premier,"Oil, Gas, Condensate",2006,23 Mar 2006,91,3,Found 6 Gas Zones; 1 Oil ZonePremier 28.67% OperatorKufpec 33.33%Amerada Hess 23%Petronas%
Southeast Asia,Indonesia,Bulu,Lengo,Lengo-1,Pearl Oil,Gas,2008,19 Mar 2008,60,1,
Southeast Asia,Indonesia,,Lereng,Lereng #1A,Total,"Gas, Condensate",1993,26 Apr 1993,,2,
Southeast Asia,Indonesia,,Martini,Martini #1,Maxus,Gas,1993,21 Jun 1993,,1,Further drilling is planned.
Southeast Asia,Indonesia,Madura Straits Block,MDA/MBH,,Husky Oil,Gas,2011,10 Feb 2012,60,1,
Southeast Asia,Indonesia,Madura Straits Block,MDK/MAC,MDK-1,Husky Energy,Gas,2012,30 Sep 2012,103,1,
Southeast Asia,Indonesia,East Sepinggan,Merakes,Merakes 1,Eni,Gas,2014,27 Oct 2014,"1,372",1,10/14: First exploration well drilled by Eni in East Sepinggan block. The block was assigned to Eni in 2012.
Southeast Asia,Indonesia,,Nadia,Nadia-1,CNOOC,,2011,23 Oct 2011,,0,
Southeast Asia,Indonesia,,Nelayan,Nelayan #1,Clyde,Oil,1997,29 Apr 1997,,2,Well suspended; three additional wells are planned
Southeast Asia,Indonesia,Madura Offshore,Peluang,Peluang-1,Santos,Gas,2009,9 Apr 2009,64,1,"TVD: 3,694 Feet"
Southeast Asia,Indonesia,,Perintis,Perintis #1,Mobil,"Gas, Condensate",1994,4 Nov 1994,,2,Well suspended
Southeast Asia,Indonesia,,PSI AW 1,PSI AW-1,Arco,"Oil, Gas",1995,18 Jan 1995,24,2,Well suspended; 5 zones
Southeast Asia,Indonesia,,PSI ER 1,PSI ER #1,Arco,"Oil, Gas",1993,20 Dec 1993,,2,
Southeast Asia,Indonesia,,PSI GQ 1,GQ #1,Arco,"Oil, Gas",1990,30 Dec 1990,49,2,
Southeast Asia,Indonesia,,PSI JJW 1,JJW-1,Arco,"Oil, Gas",1998,2 Feb 1998,,8,Suspended
Southeast Asia,Indonesia,,PSI KLN 1,KLN #1,Arco,"Oil, Gas",1990,15 Dec 1990,,2,
Southeast Asia,Indonesia,,PSI MKN 1,PSI MKN #1,Arco,Oil,1991,17 Oct 1991,15,2,
Southeast Asia,Indonesia,,PSI MML 1,PSI MML-1,Arco,"Oil, Gas",1991,9 Dec 1991,49,3,
Southeast Asia,Indonesia,,PSI NF,NF-1,Arco,Oil,1986,3 Dec 1986,43,1,"Flow is combined from 4 zones.Field estimated tohave 6,000bbls per day potential. Well NF-2 to bedrilled."
Southeast Asia,Indonesia,,PSI YJ 1,PSI YJ #1,Arco,Gas,1993,20 Dec 1993,,1,No details; 7 drillstem tests
Southeast Asia,Indonesia,,PSI ZT,NW Java ZT-1,Arco,Oil,1992,7 Apr 1992,203,2,
Southeast Asia,Indonesia,,Putih Besar,Putih Besar #1,Unocal,Gas,1997,17 Sep 1997,480,2,Well suspended; deepwater well
Southeast Asia,Indonesia,,Ragat 1,East Kalimantan Ragat #1,Unocal,"Oil, Gas",1986,13 Jun 1986,,2,Further drilling planned.
Southeast Asia,Indonesia,,Ratna 1 (West Java Sea),Ratna-1,IIAPCO,Gas,1982,15 Apr 1982,,1,No known future plans.
Southeast Asia,Indonesia,,Savitri,Savitri-1,Repsol YPF,Oil,2000,2 May 2000,24,1,Abandoned
Southeast Asia,Indonesia,,Semanlu,Semanlyu #1,Total,"Oil, Gas",1990,22 Aug 1990,47,2,Further drilling is planned.
Southeast Asia,Indonesia,,Serban,Serban #1,Total,Gas,1980,15 Mar 1980,,1,Further drilling planned.
Southeast Asia,Indonesia,,Sidayu/West Ujung Pangkah,Sidayu-1,Premier,Oil,1900,1 Jan 1900,18,1,Drilling underway.
Southeast Asia,Indonesia,Tuna,Singa Laut,Singa Laut-1,Premier,Gas,2014,4 Jun 2014,117,1,
Southeast Asia,Indonesia,,Sisi Utara,Sisi Utara #1,Total,"Gas, Condensate",1997,17 Feb 1997,67,2,Well suspended
Southeast Asia,Indonesia,Bontang,South Kecapi,South Kecapi-1 DIR,Salamander Energy,"Oil, Gas",2013,28 Feb 2013,388,1,
Southeast Asia,Indonesia,Mahakam,South Mahakam (SMK),East Mandu-1,Total,Gas,2007,10 Oct 2007,60,1,
Southeast Asia,Indonesia,,South Mahakam (SMK),Metulang-1,Total,Gas,1998,15 Jul 1998,44,1,Suspended
Southeast Asia,Indonesia,Mahakam,South Mahakam (SMK),West Stupa-1,Total,Gas,2007,10 Oct 2007,60,1,
Southeast Asia,Indonesia,,Suratmi,Suratmi-1,IIAPCO,Oil,1984,15 Nov 1984,32,2,
Southeast Asia,Indonesia,Kutai,Tayum,Tayum-1,KrisEnergy,Gas,2013,11 Jul 2013,200,1,
Southeast Asia,Indonesia,Mahakam,Tunu South,Tunu Great South-1,Total,Gas,2006,7 Nov 2006,,1,11/06: 8 kilometres southwest of the southernmost platform in the Tunu field.
Southeast Asia,Indonesia,Bontang,Tutung,Tutung Alpha-1,Salamander Energy,"Gas, Condensate",2007,9 Jan 2008,,1,
Southeast Asia,Indonesia,Offshore North West Java (ONWJ),YY/FSB/SP/KLD,YY-4,Pertamina,"Oil, Gas",2011,7 Oct 2011,,1,
Southeast Asia,Malaysia,,Acis North,North Acis #2,OPIC,Oil,1992,2 Jan 1992,88,1,Commerciality studies continue
Southeast Asia,Malaysia,PM-308A,Ara,Ara-1,Lundin Petroleum,Oil,2013,11 Mar 2013,75,1,
Southeast Asia,Malaysia,SK310,B-14,B-14-1,Newfield Exploration,Gas,2013,3 Apr 2013,75,1,
Southeast Asia,Malaysia,,Bagang,Bagang 1,Murphy,Gas,2002,14 May 2002,"1,700",1,Well deemed non-commercial.
Southeast Asia,Malaysia,SK408,Bakong,Bakong-1,SapuraKencana,Gas,2014,29 Aug 2014,100,1,
Southeast Asia,Malaysia,SK-6,Balai Cluster RSC,Balai-2,Roc Oil,,2012,14 Jan 2013,60,0,01/13 Balai-2 is the second well to be drilled in the Balai Cluster. First well was in Bentara field.
Southeast Asia,Malaysia,SK306,Balai Cluster RSC,Spaoh-1,Petronas Carigali,"Oil, Gas",2011,14 Feb 2011,,1,
Southeast Asia,Malaysia,SK-6,Balai Cluster RSC,Balai-2,BC Petroleum,,2013,14 Jan 2013,61,0,
Southeast Asia,Malaysia,,Balai Cluster RSC,Bentara-2,BC Petroleum,Oil,2012,24 Oct 2012,,1,
Southeast Asia,Malaysia,SB303,Berangan,Berangan-1,Lundin Petroleum,Gas,2012,12 Sep 2012,70,1,
Southeast Asia,Malaysia,SB-H,Block H,Bunga Lili-1,Murphy,Gas,2012,23 May 2012,,1,Discovery made in Q1 2012
Southeast Asia,Malaysia,SB-H,Block H,Dolfin,Murphy,Gas,2010,6 May 2010,198,1,
Southeast Asia,Malaysia,SB-H,Block H,Bemban-1,Murphy,Gas,2013,28 Feb 2013,,1,Discovery made in Q3 2012
Southeast Asia,Malaysia,SB-H,Block H,Biris-1,Murphy,Gas,2008,18 Mar 2008,,1,
Southeast Asia,Malaysia,SB-H,Block H,Alum-1,Murphy,Gas,2012,28 Feb 2013,,1,Discovery made in Q4 2012
Southeast Asia,Malaysia,SB-H,Block H,Rotan #1,Murphy,Gas,2007,29 Jan 2007,"1,150",1,
Southeast Asia,Malaysia,SB-H,Block H,Buluh-1,Murphy,Gas,2012,23 May 2012,,1,Discovery made in Q1 2012
Southeast Asia,Malaysia,,Bubu,Bubu #1,Esso,Oil,1992,30 Apr 1992,59,1,
Southeast Asia,Malaysia,PM302,Bunga Dahlia,Bunga Dahlia Channel-1,CS MUTIARA PETROLEUM,Gas,2006,4 Apr 2006,67,1,Found multiple gas zones
Southeast Asia,Malaysia,,Bunga Orkid East,East Bunga Orkid #1,International Petroleum,"Oil, Gas, Condensate",1994,31 Oct 1994,147,4,Well suspended; additional wells are planned
Southeast Asia,Malaysia,,Bunga Pakma,Bunga Pakma #1,Hamilton,"Gas, Condensate",1991,25 Sep 1991,55,2,
Southeast Asia,Malaysia,,Bunga Raya East,East Bunga Raya #1,Lundin Oil,"Oil, Gas",2001,9 May 2001,61,2,
Southeast Asia,Malaysia,SB303,Cempulut,Cempulut-1,Lundin Oil,Gas,2011,4 Aug 2011,75,1,
Southeast Asia,Malaysia,PM329,East Piatu,Blk PM 329 Piatu-1,EPMI,Oil,1999,17 Jul 2009,64,1,
Southeast Asia,Malaysia,SK311,Endau/Rompin,Endau #1,Murphy,"Oil, Gas",2005,29 Jun 2005,,1,
Southeast Asia,Malaysia,,F23SW,F23 SW1,Shell,Gas,1999,18 Oct 1999,,1,Suspended
Southeast Asia,Malaysia,,F38,F38 #1,Petronas Carigali,Gas,2001,26 Apr 2001,90,2,
Southeast Asia,Malaysia,SK408,Gorek,Gorek-1,SapuraKencana,Gas,2014,9 Jun 2014,100,1,
Southeast Asia,Malaysia,,Irong,Irong #3,Exxon,"Oil, Gas",1997,23 Apr 1997,64,2,Well suspended; located between Irong Barat and Tapis Flds
Southeast Asia,Malaysia,PM-308A,Janglau,Janglau-1,Lundin Oil,Oil,2011,23 Nov 2011,60,1,
Southeast Asia,Malaysia,SK316,Kasawari,Kasawari-1,Petronas Carigali,Gas,2012,13 Feb 2012,250,1,
Southeast Asia,Malaysia,,Kenyalang,Kenyalang #1,Petronas Carigali,"Gas, Condensate",2005,15 Jul 2005,,2,
Southeast Asia,Malaysia,SK316,Kuang North,Kuang North-2,,Gas,2012,26 Nov 2012,,1,
Southeast Asia,Malaysia,,Kuda Terbang,Kuda Terbang #1,WMC,Oil,1994,5 Dec 1994,55,1,Three oil zones; well plugged
Southeast Asia,Malaysia,SK310,Kumang Cluster,PC4 #1,Petronas Carigali,Gas,2006,22 Mar 2006,73,1,Largest Pay zone found in Sarawak
Southeast Asia,Malaysia,,Labu,Labu-1,Shell,Gas,2010,20 Feb 2010,"1,765",1,
Southeast Asia,Malaysia,,Lang Lebah 1A,Lang Lebah #1A,Nippon Oil,Gas,1994,2 Sep 1994,89,1,Not tested; more wells planned
Southeast Asia,Malaysia,,Langat,Langat #1,Esso,Oil,1994,4 Jul 1994,61,1,Well suspended
Southeast Asia,Malaysia,SK408,Larak,Larak-1,SapuraKencana,Gas,2014,9 Jun 2014,100,1,
Southeast Asia,Malaysia,SK408,Legundi,Legundi-1,SapuraKencana,Gas,2014,9 Jun 2014,100,1,
Southeast Asia,Malaysia,SK320,M5,M5-1,Mubadala Petroleum,Gas,2010,9 May 2012,,1,
Southeast Asia,Malaysia,SK318,Marjoram,Marjoram-1,Shell,Gas,2014,26 Aug 2014,800,1,
Southeast Asia,Malaysia,SB312,Menggatal,Menggatal-1,Petronas Carigali,Gas,2011,28 Jul 2011,204,1,
Southeast Asia,Malaysia,,Murai,Murai #1,Talisman,Oil,2005,15 Oct 2005,,1,
Southeast Asia,Malaysia,,Mutiara Hitam,Mutiara Hitam #1,WMC,"Gas, Condensate",1994,3 Oct 1994,77,2,An additional well is planned
Southeast Asia,Malaysia,,Naga Kecil,Naga Kecil #1,Talisman,Oil,2005,15 Oct 2005,,1,
Southeast Asia,Malaysia,SK316,NC3,NC3-1R1,Petronas Carigali,Gas,2011,14 Feb 2011,250,1,
Southeast Asia,Malaysia,SK316,NC8,NC8SW-1,Petronas Carigali,Gas,2012,13 Feb 2012,250,1,
Southeast Asia,Malaysia,SK320,Pegaga,Pegaga-1,Mubadala Petroleum,Gas,2013,31 Oct 2013,108,1,
Southeast Asia,Malaysia,,Piatu,Piatu-1,EMPI,Oil,1999,1 Aug 1999,,1,
Southeast Asia,Malaysia,SB-G,Pisagan,Pisagan 1A,Shell,"Oil, Gas",2006,18 Jan 2006,"1,465",2,
Southeast Asia,Malaysia,,Rebab,Rebab #1,Agip,Gas,1992,27 May 1992,45,1,
Southeast Asia,Malaysia,SK318,Rosmari,Rosmari-1,Shell,Gas,2014,17 Apr 2014,600,1,"The well was drilled to a total depth of 2,123 metres and encountered more than 450 metres of gas column."
Southeast Asia,Malaysia,,Saderi,Saderi #1,Occidental,"Gas, Condensate",1994,30 Jun 1994,139,2,Two additional wells planned
Southeast Asia,Malaysia,,"Sarawak Gas Phase I (Golok, Merapuh, Serampang)",Golok Barat 1,Murphy,Gas,2004,15 Jan 2005,32,1,
Southeast Asia,Malaysia,SB-K,Siakap North-Petai (SNP),Siakap North,Murphy,Oil,2009,12 Jun 2009,"1,311",1,
Southeast Asia,Malaysia,SK320,Sintok,Sintok-1,Mubadala Petroleum,Gas,2013,13 Dec 2013,,1,
